hexagram_id,hexagram_name,phase_temporal,phase_bits,yao_key,pool_names,expression,tool_role,category,action,state_fidelity,megatron_head,voice_mode
50,The Cauldron,present,1,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,future,2,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,transition,3,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5012,head_hex_50,recovery/fault_hold
50,The Cauldron,resolution,4,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5365,head_hex_50,recovery/fault_hold
50,The Cauldron,dissolution,5,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.4836,head_hex_50,recovery/fault_hold
50,The Cauldron,crystallization,6,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.4836,head_hex_50,recovery/fault_hold
50,The Cauldron,void,7,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.4836,head_hex_50,recovery/fault_hold
50,The Cauldron,past,0,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5953,head_hex_50,recovery/fault_hold
50,The Cauldron,present,1,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,future,2,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,transition,3,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5012,head_hex_50,recovery/fault_hold
50,The Cauldron,resolution,4,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5365,head_hex_50,recovery/fault_hold
50,The Cauldron,dissolution,5,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.4836,head_hex_50,recovery/fault_hold
50,The Cauldron,crystallization,6,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.577,head_hex_50,recovery/fault_hold
50,The Cauldron,void,7,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.577,head_hex_50,recovery/fault_hold
50,The Cauldron,past,0,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5953,head_hex_50,recovery/fault_hold
50,The Cauldron,present,1,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,future,2,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5542,head_hex_50,recovery/fault_hold
50,The Cauldron,transition,3,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5012,head_hex_50,recovery/fault_hold
50,The Cauldron,resolution,4,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6157,head_hex_50,recovery/fault_hold
50,The Cauldron,dissolution,5,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.577,head_hex_50,recovery/fault_hold
50,The Cauldron,crystallization,6,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.577,head_hex_50,recovery/fault_hold
50,The Cauldron,void,7,old yang,transformative_vessel|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.577,head_hex_50,recovery/fault_hold
51,The Arousing,past,0,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6284,head_hex_51,recovery/fault_hold
51,The Arousing,present,1,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5855,head_hex_51,recovery/fault_hold
51,The Arousing,future,2,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6112,head_hex_51,recovery/fault_hold
51,The Arousing,transition,3,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,resolution,4,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6112,head_hex_51,recovery/fault_hold
51,The Arousing,dissolution,5,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,crystallization,6,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5855,head_hex_51,recovery/fault_hold
51,The Arousing,void,7,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,past,0,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6284,head_hex_51,recovery/fault_hold
51,The Arousing,present,1,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5855,head_hex_51,recovery/fault_hold
51,The Arousing,future,2,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6112,head_hex_51,recovery/fault_hold
51,The Arousing,transition,3,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,resolution,4,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6112,head_hex_51,recovery/fault_hold
51,The Arousing,dissolution,5,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,crystallization,6,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6757,head_hex_51,recovery/fault_hold
51,The Arousing,void,7,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6676,head_hex_51,recovery/fault_hold
51,The Arousing,past,0,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6284,head_hex_51,recovery/fault_hold
51,The Arousing,present,1,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5855,head_hex_51,recovery/fault_hold
51,The Arousing,future,2,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6112,head_hex_51,recovery/fault_hold
51,The Arousing,transition,3,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.5726,head_hex_51,recovery/fault_hold
51,The Arousing,resolution,4,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.692,head_hex_51,recovery/fault_hold
51,The Arousing,dissolution,5,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6676,head_hex_51,recovery/fault_hold
51,The Arousing,crystallization,6,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6757,head_hex_51,recovery/fault_hold
51,The Arousing,void,7,old yang,sudden_awakening|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,sovereign,ASSERT,0.6676,head_hex_51,recovery/fault_hold
52,Keeping Still,past,0,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4447,head_hex_52,st_crit
52,Keeping Still,present,1,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,future,2,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,transition,3,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3542,head_hex_52,st_crit
52,Keeping Still,resolution,4,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3542,head_hex_52,st_crit
52,Keeping Still,dissolution,5,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3271,head_hex_52,st_crit
52,Keeping Still,crystallization,6,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3271,head_hex_52,st_crit
52,Keeping Still,void,7,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3271,head_hex_52,st_crit
52,Keeping Still,past,0,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4447,head_hex_52,st_crit
52,Keeping Still,present,1,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,future,2,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,transition,3,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3542,head_hex_52,st_crit
52,Keeping Still,resolution,4,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3542,head_hex_52,st_crit
52,Keeping Still,dissolution,5,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3271,head_hex_52,st_crit
52,Keeping Still,crystallization,6,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4138,head_hex_52,st_crit
52,Keeping Still,void,7,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4138,head_hex_52,st_crit
52,Keeping Still,past,0,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4447,head_hex_52,st_crit
52,Keeping Still,present,1,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,future,2,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4085,head_hex_52,st_crit
52,Keeping Still,transition,3,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.3542,head_hex_52,st_crit
52,Keeping Still,resolution,4,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4362,head_hex_52,st_crit
52,Keeping Still,dissolution,5,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4138,head_hex_52,st_crit
52,Keeping Still,crystallization,6,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4138,head_hex_52,st_crit
52,Keeping Still,void,7,old yang,meditative_pause|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,boundary,WAIT,0.4138,head_hex_52,st_crit
53,Development,past,0,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.5351,head_hex_53,recovery/fault_hold
53,Development,present,1,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,future,2,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4679,head_hex_53,recovery/fault_hold
53,Development,transition,3,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4231,head_hex_53,recovery/fault_hold
53,Development,resolution,4,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4455,head_hex_53,recovery/fault_hold
53,Development,dissolution,5,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4008,head_hex_53,recovery/fault_hold
53,Development,crystallization,6,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4008,head_hex_53,recovery/fault_hold
53,Development,void,7,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4008,head_hex_53,recovery/fault_hold
53,Development,past,0,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.5351,head_hex_53,recovery/fault_hold
53,Development,present,1,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,future,2,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4679,head_hex_53,recovery/fault_hold
53,Development,transition,3,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4231,head_hex_53,recovery/fault_hold
53,Development,resolution,4,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4455,head_hex_53,recovery/fault_hold
53,Development,dissolution,5,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4008,head_hex_53,recovery/fault_hold
53,Development,crystallization,6,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,void,7,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,past,0,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.5351,head_hex_53,recovery/fault_hold
53,Development,present,1,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,future,2,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4679,head_hex_53,recovery/fault_hold
53,Development,transition,3,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4231,head_hex_53,recovery/fault_hold
53,Development,resolution,4,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.5255,head_hex_53,recovery/fault_hold
53,Development,dissolution,5,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,crystallization,6,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
53,Development,void,7,old yang,gradual_patience|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,transformer,ADAPT,0.4903,head_hex_53,recovery/fault_hold
54,The Marrying Maiden,past,0,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6634,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,present,1,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6118,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,future,2,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6247,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,transition,3,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.5861,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,resolution,4,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6376,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,dissolution,5,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.5861,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,crystallization,6,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.5989,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,void,7,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.5861,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,past,0,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6634,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,present,1,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6118,head_hex_54,recovery/fault_hold
54,The Marrying Maiden,future,2,old yang,risky_union|voice_warmth|voice_subtlety,slot 1 stable_yin: chaos=0.113 whimsy=0.262 darkTone=0.103 coherence=0.857 voiceWeight=0.832,codegen,dissipator,YIELD,0.6247,head_hex_54,recovery/fault_hold
