hexagram_id,name,phase_bits,phase_temporal,category,action,agent_type,domain,element_subset,coder_specialty,rs3_actionable,chaos,whimsy,darkTone,coherence,voiceWeight,exp_chaos,exp_whimsy,exp_darkTone,exp_coherence,exp_voiceWeight,qdot_chaos,qdot_whimsy,qdot_darkTone,qdot_coherence,qdot_voiceWeight,dy_yang_yin,yao_dy,changing_dy,dominant_intent,intensity,query_tokens,training_notes
29,The Abysmal,1,present,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.17551,0.17896,0.15976,0.41484,0.47012,0.13551,0.09896,0.15976,0.42484,0.46012,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,2,future,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.17775,0.24826,0.15976,0.38036,0.43564,0.15775,0.15826,0.15976,0.38036,0.41564,0.02,0.09,0.0,0.0,0.02,-4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,3,transition,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.22864,0.18086,0.19122,0.44864,0.50055,0.17864,0.13086,0.17122,0.46864,0.50055,0.05,0.05,0.02,-0.02,0.0,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,4,resolution,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.10551,0.07896,0.16942,0.47484,0.49012,0.13551,0.09896,0.18942,0.42484,0.46012,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,5,dissolution,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.23864,0.12414,0.27962,0.45616,0.50391,0.17864,0.08414,0.22962,0.48616,0.52391,0.06,0.04,0.05,-0.03,-0.02,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,6,crystallization,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.15864,0.12086,0.16122,0.50864,0.54055,0.17864,0.13086,0.17122,0.46864,0.50055,-0.02,-0.01,-0.01,0.04,0.04,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
29,The Abysmal,7,void,dissipator,WAIT,navigator,patience,water,Game Dev,dialogue,0.18066,0.10974,0.23389,0.57916,0.60029,0.18066,0.10974,0.23389,0.57916,0.60029,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Water over water — the abyss. The Abysmal is danger repeated, the deep, the test of endurance."
30,The Clinging,0,past,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.07564,0.10082,0.16622,0.50919,0.53034,0.07564,0.10082,0.11622,0.49919,0.54034,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,1,present,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.12103,0.24057,0.04569,0.47414,0.4923,0.08103,0.16057,0.04569,0.48414,0.4823,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,2,future,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.12326,0.21351,0.07534,0.52861,0.54678,0.10326,0.12351,0.07534,0.52861,0.52678,0.02,0.09,0.0,0.0,0.02,4.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,3,transition,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.18898,0.2227,0.07871,0.5039,0.52669,0.13898,0.1727,0.05871,0.5239,0.52669,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,4,resolution,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.05103,0.14057,0.05534,0.53414,0.5123,0.08103,0.16057,0.07534,0.48414,0.4823,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,5,dissolution,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.19898,0.25943,0.13208,0.47638,0.48332,0.13898,0.21943,0.08208,0.50638,0.50332,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,6,crystallization,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.11898,0.1627,0.04871,0.5639,0.56669,0.13898,0.1727,0.05871,0.5239,0.52669,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
30,The Clinging,7,void,boundary,ADAPT,guardian,adaptation,fire,Analytics,forensics,0.15583,0.22527,0.0996,0.59533,0.58365,0.15583,0.22527,0.0996,0.59533,0.58365,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over fire — the clinging. The Clinging is attachment, illumination, clarity through persistence."
31,Influence,0,past,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.06639,0.11879,0.14401,0.50529,0.4847,0.06639,0.11879,0.09401,0.49529,0.4947,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,1,present,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.10868,0.21564,0.06477,0.4844,0.49305,0.06868,0.13564,0.06477,0.4944,0.48305,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,2,future,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.08868,0.22564,0.06477,0.4944,0.50305,0.06868,0.13564,0.06477,0.4944,0.48305,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,3,transition,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.15018,0.1962,0.09595,0.50181,0.52038,0.10018,0.1462,0.07595,0.52181,0.52038,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,4,resolution,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.03868,0.11564,0.07442,0.5444,0.51305,0.06868,0.13564,0.09442,0.4944,0.48305,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,5,dissolution,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.16018,0.1862,0.17268,0.49181,0.50038,0.10018,0.1462,0.12268,0.52181,0.52038,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,6,crystallization,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.08018,0.1362,0.06595,0.56181,0.56038,0.10018,0.1462,0.07595,0.52181,0.52038,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
31,Influence,7,void,transformer,YIELD,integrator,reception,mountain,Blueprinting,attack,0.13729,0.15047,0.13835,0.61594,0.60532,0.13729,0.15047,0.13835,0.61594,0.60532,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Lake over mountain — influence. Influence is attraction, the subtle pull between beings, seduction without force."
32,Duration,0,past,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.09412,0.15114,0.13477,0.4771,0.47777,0.09412,0.15114,0.08477,0.4671,0.48777,0.0,0.0,0.05,0.01,-0.01,0.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,1,present,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.13156,0.24233,0.05714,0.46114,0.48734,0.09156,0.16233,0.05714,0.47114,0.47734,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,2,future,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.11156,0.25233,0.05714,0.47114,0.49734,0.09156,0.16233,0.05714,0.47114,0.47734,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,3,transition,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.1682,0.21722,0.08995,0.48349,0.51587,0.1182,0.16722,0.06995,0.50349,0.51587,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,4,resolution,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.06156,0.14233,0.06679,0.52114,0.50734,0.09156,0.16233,0.08679,0.47114,0.47734,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,5,dissolution,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.1782,0.20722,0.16667,0.47349,0.49587,0.1182,0.16722,0.11667,0.50349,0.51587,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,6,crystallization,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.0982,0.15722,0.05995,0.54349,0.55587,0.1182,0.16722,0.06995,0.50349,0.51587,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
32,Duration,7,void,boundary,WAIT,guardian,patience,wind,Scribe,interact,0.15046,0.16583,0.13396,0.60255,0.60203,0.15046,0.16583,0.13396,0.60255,0.60203,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over wind — duration. Duration is endurance, the long rhythm, constancy through change."
33,Retreat,0,past,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.05253,0.06386,0.17546,0.52351,0.53265,0.05253,0.06386,0.12546,0.51351,0.54265,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,1,present,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.09725,0.15549,0.07959,0.51426,0.5252,0.05725,0.07549,0.07959,0.52426,0.5152,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,2,future,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.07725,0.16549,0.07959,0.52426,0.5352,0.05725,0.07549,0.07959,0.52426,0.5152,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,3,transition,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.16453,0.14881,0.10763,0.52534,0.54571,0.11453,0.09881,0.08763,0.54534,0.54571,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,4,resolution,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.02725,0.08514,0.07442,0.55202,0.52297,0.05725,0.10514,0.09442,0.50202,0.49297,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,5,dissolution,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.15117,0.16217,0.17268,0.49782,0.50819,0.09117,0.12217,0.12268,0.52782,0.52819,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,6,crystallization,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.07117,0.11217,0.06595,0.56782,0.56819,0.09117,0.12217,0.07595,0.52782,0.52819,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
33,Retreat,7,void,boundary,YIELD,guardian,reception,mountain,Security Red-Team,traverse,0.1307,0.13291,0.13835,0.62033,0.61103,0.1307,0.13291,0.13835,0.62033,0.61103,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Heaven over mountain — retreat. Retreat is strategic withdrawal, knowing when to yield ground."
34,Power of the Great,0,past,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.08026,0.09158,0.15929,0.50688,0.53727,0.08026,0.09158,0.10929,0.49688,0.54727,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,1,present,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.12686,0.22486,0.05681,0.47358,0.50139,0.08686,0.14486,0.05681,0.48358,0.49139,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,2,future,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.10686,0.20521,0.07164,0.50582,0.53363,0.08686,0.11521,0.07164,0.50582,0.51363,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,3,transition,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.17267,0.22389,0.09622,0.48757,0.52041,0.12267,0.17389,0.07622,0.50757,0.52041,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,4,resolution,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.05686,0.09521,0.08129,0.55582,0.54363,0.08686,0.11521,0.10129,0.50582,0.51363,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,5,dissolution,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.18267,0.21389,0.17294,0.47757,0.50041,0.12267,0.17389,0.12294,0.50757,0.52041,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,6,crystallization,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.12603,0.14052,0.0779,0.56509,0.57793,0.14603,0.15052,0.0879,0.52509,0.53793,-0.02,-0.01,-0.01,0.04,0.04,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
34,Power of the Great,7,void,sovereign,ASSERT,architect,assertion,heaven,Database/Storage,harvest,0.16409,0.19662,0.14685,0.59827,0.59705,0.16409,0.19662,0.14685,0.59827,0.59705,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Thunder over heaven — power. Power of the Great is force unleashed, the thunderbolt, unstoppable momentum."
35,Progress,0,past,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.05484,0.10904,0.09639,0.46914,0.4543,0.05484,0.10904,0.04639,0.45914,0.4643,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,1,present,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.10589,0.23927,0.05681,0.46468,0.47,0.06589,0.15927,0.05681,0.47468,0.46,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,2,future,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.08589,0.21961,0.05681,0.49692,0.50224,0.06589,0.12961,0.05681,0.49692,0.48224,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,3,transition,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.15615,0.21187,0.09622,0.49808,0.5132,0.10615,0.16187,0.07622,0.51808,0.5132,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,4,resolution,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.03589,0.13927,0.05164,0.52468,0.49,0.06589,0.15927,0.07164,0.47468,0.46,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,5,dissolution,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.18951,0.22523,0.16126,0.48808,0.48736,0.12951,0.18523,0.11126,0.51808,0.50736,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,6,crystallization,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.08615,0.15187,0.06622,0.55808,0.5532,0.10615,0.16187,0.07622,0.51808,0.5132,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
35,Progress,7,void,transformer,ADAPT,integrator,adaptation,earth,Async/Networking,craft,0.15202,0.18784,0.14685,0.60596,0.59178,0.15202,0.18784,0.14685,0.60596,0.59178,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Fire over earth — progress. Progress is the sun rising, advancement through clarity and patience."
36,Darkening of the Light,0,past,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.06177,0.11828,0.0987,0.46452,0.45569,0.06177,0.11828,0.0487,0.45452,0.46569,0.0,0.0,0.05,0.01,-0.01,-2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,1,present,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.11161,0.24689,0.05872,0.46087,0.47114,0.07161,0.16689,0.05872,0.47087,0.46114,0.04,0.08,0.0,-0.01,0.01,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,2,future,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.09161,0.22724,0.05872,0.49311,0.50338,0.07161,0.13724,0.05872,0.49311,0.48338,0.02,0.09,0.0,0.0,0.02,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,3,transition,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.16065,0.21788,0.09772,0.49508,0.5141,0.11065,0.16788,0.07772,0.51508,0.5141,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,4,resolution,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.04161,0.14689,0.05355,0.52087,0.49114,0.07161,0.16689,0.07355,0.47087,0.46114,-0.03,-0.02,-0.02,0.05,0.03,-2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,5,dissolution,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.19401,0.23124,0.16277,0.48508,0.48826,0.13401,0.19124,0.11277,0.51508,0.50826,0.06,0.04,0.05,-0.03,-0.02,-2.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,6,crystallization,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.09065,0.15788,0.06772,0.55508,0.5541,0.11065,0.16788,0.07772,0.51508,0.5141,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
36,Darkening of the Light,7,void,dissipator,WAIT,navigator,patience,fire,DevOps/CI-CD,bank,0.15531,0.19223,0.14794,0.60376,0.59244,0.15531,0.19223,0.14794,0.60376,0.59244,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Earth over fire — darkening. Darkening of the Light is persecution, the wise forced into hiding, inner light obscured."
37,The Family,0,past,transformer,YIELD,integrator,reception,fire,Research,equip,0.07564,0.11931,0.16622,0.49995,0.5211,0.07564,0.11931,0.11622,0.48995,0.5311,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,1,present,transformer,YIELD,integrator,reception,fire,Research,equip,0.12305,0.21809,0.07736,0.4901,0.51028,0.08305,0.13809,0.07736,0.5001,0.50028,0.04,0.08,0.0,-0.01,0.01,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,2,future,transformer,YIELD,integrator,reception,fire,Research,equip,0.10305,0.22809,0.07736,0.5001,0.52028,0.08305,0.13809,0.07736,0.5001,0.50028,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,3,transition,transformer,YIELD,integrator,reception,fire,Research,equip,0.19302,0.21855,0.11241,0.50059,0.52742,0.14302,0.16855,0.09241,0.52059,0.52742,0.05,0.05,0.02,-0.02,0.0,2.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,4,resolution,transformer,YIELD,integrator,reception,fire,Research,equip,0.05305,0.14774,0.07218,0.52786,0.50804,0.08305,0.16774,0.09218,0.47786,0.47804,-0.03,-0.02,-0.02,0.05,0.03,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,5,dissolution,transformer,YIELD,integrator,reception,fire,Research,equip,0.17966,0.23191,0.17745,0.47306,0.4899,0.11966,0.19191,0.12745,0.50306,0.5099,0.06,0.04,0.05,-0.03,-0.02,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,6,crystallization,transformer,YIELD,integrator,reception,fire,Research,equip,0.09966,0.18191,0.07073,0.54306,0.5499,0.11966,0.19191,0.08073,0.50306,0.5099,-0.02,-0.01,-0.01,0.04,0.04,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
37,The Family,7,void,transformer,YIELD,integrator,reception,fire,Research,equip,0.16189,0.20979,0.15014,0.59498,0.58937,0.16189,0.20979,0.15014,0.59498,0.58937,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,understand,0.04,shotgun|blast,"Wind over fire — the family. The Family is structure, roles, the bonds that hold through storm."
38,Opposition,0,past,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.08257,0.14241,0.15929,0.50226,0.52203,0.08257,0.14241,0.10929,0.49226,0.53203,0.0,0.0,0.05,0.01,-0.01,2.0,-3.0,-6.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,1,present,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.12877,0.2668,0.05681,0.46977,0.48881,0.08877,0.1868,0.05681,0.47977,0.47881,0.04,0.08,0.0,-0.01,0.01,0.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,2,future,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.10877,0.24715,0.07164,0.50201,0.52104,0.08877,0.15715,0.07164,0.50201,0.50104,0.02,0.09,0.0,0.0,0.02,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,3,transition,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.17417,0.25692,0.09622,0.48457,0.5105,0.12417,0.20692,0.07622,0.50457,0.5105,0.05,0.05,0.02,-0.02,0.0,0.0,1.0,2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
38,Opposition,4,resolution,dissipator,ADAPT,navigator,adaptation,lake,Dev,cast,0.05877,0.13715,0.08129,0.55201,0.53104,0.08877,0.15715,0.10129,0.50201,0.50104,-0.03,-0.02,-0.02,0.05,0.03,2.0,-1.0,-2.0,understand,0.04,shotgun|blast,"Fire over lake — opposition. Opposition is estrangement, the fire and water that cannot mix, divergence."
